,race,race_id,race_0-1,race_recon,race_recon_id
93,Black_93,,False,Middle Eastern,6
94,Black_94,,False,Indian,5
95,Black_95,,False,Middle Eastern,6
96,Black_96,,False,White,0
97,Black_97,,False,Black,1
98,Black_98,,False,Latino_Hispanic,2
99,Black_99,,False,Middle Eastern,6
100,East Asian_0,,False,White,0
101,East Asian_1,,False,White,0
102,East Asian_10,,False,East Asian,3
103,East Asian_11,,False,Indian,5
104,East Asian_12,,False,East Asian,3
105,East Asian_13,,False,White,0
106,East Asian_14,,False,East Asian,3
107,East Asian_15,,False,Indian,5
108,East Asian_16,,False,Southeast Asian,4
109,East Asian_17,,False,White,0
110,East Asian_18,,False,East Asian,3
111,East Asian_19,,False,Latino_Hispanic,2
112,East Asian_2,,False,East Asian,3
113,East Asian_20,,False,White,0
114,East Asian_21,,False,East Asian,3
115,East Asian_22,,False,Southeast Asian,4
116,East Asian_23,,False,East Asian,3
117,East Asian_24,,False,Black,1
118,East Asian_25,,False,East Asian,3
119,East Asian_26,,False,Middle Eastern,6
120,East Asian_27,,False,Latino_Hispanic,2
121,East Asian_28,,False,Latino_Hispanic,2
122,East Asian_29,,False,White,0
123,East Asian_3,,False,East Asian,3
124,East Asian_30,,False,White,0
125,East Asian_31,,False,White,0
126,East Asian_32,,False,White,0
127,East Asian_33,,False,Middle Eastern,6
128,East Asian_34,,False,Southeast Asian,4
129,East Asian_35,,False,White,0
130,East Asian_36,,False,White,0
131,East Asian_37,,False,East Asian,3
132,East Asian_38,,False,White,0
133,East Asian_39,,False,East Asian,3
134,East Asian_4,,False,White,0
135,East Asian_40,,False,East Asian,3
136,East Asian_41,,False,East Asian,3
137,East Asian_42,,False,Latino_Hispanic,2
138,East Asian_43,,False,East Asian,3
139,East Asian_44,,False,East Asian,3
140,East Asian_45,,False,East Asian,3
141,East Asian_46,,False,East Asian,3
142,East Asian_47,,False,East Asian,3
143,East Asian_48,,False,Indian,5
144,East Asian_49,,False,Black,1
145,East Asian_5,,False,Middle Eastern,6
146,East Asian_50,,False,White,0
147,East Asian_51,,False,East Asian,3
148,East Asian_52,,False,East Asian,3
149,East Asian_53,,False,East Asian,3
150,East Asian_54,,False,White,0
151,East Asian_55,,False,Latino_Hispanic,2
152,East Asian_56,,False,East Asian,3
153,East Asian_57,,False,Middle Eastern,6
154,East Asian_58,,False,White,0
155,East Asian_59,,False,East Asian,3
156,East Asian_6,,False,White,0
157,East Asian_60,,False,Southeast Asian,4
158,East Asian_61,,False,White,0
159,East Asian_62,,False,White,0
160,East Asian_63,,False,Indian,5
161,East Asian_64,,False,White,0
162,East Asian_65,,False,White,0
163,East Asian_66,,False,White,0
164,East Asian_67,,False,Middle Eastern,6
165,East Asian_68,,False,East Asian,3
166,East Asian_69,,False,White,0
167,East Asian_7,,False,East Asian,3
168,East Asian_70,,False,East Asian,3
169,East Asian_71,,False,Latino_Hispanic,2
170,East Asian_72,,False,Indian,5
171,East Asian_73,,False,East Asian,3
172,East Asian_74,,False,White,0
173,East Asian_75,,False,East Asian,3
174,East Asian_76,,False,Middle Eastern,6
175,East Asian_77,,False,East Asian,3
176,East Asian_78,,False,Indian,5
177,East Asian_79,,False,Latino_Hispanic,2
178,East Asian_8,,False,East Asian,3
179,East Asian_80,,False,Latino_Hispanic,2
180,East Asian_81,,False,Latino_Hispanic,2
181,East Asian_82,,False,Latino_Hispanic,2
182,East Asian_83,,False,White,0
183,East Asian_84,,False,White,0
184,East Asian_85,,False,East Asian,3
185,East Asian_86,,False,East Asian,3
186,East Asian_87,,False,White,0
187,East Asian_88,,False,White,0
188,East Asian_89,,False,Black,1
189,East Asian_9,,False,White,0
190,East Asian_90,,False,Middle Eastern,6
191,East Asian_91,,False,Southeast Asian,4
192,East Asian_92,,False,Southeast Asian,4
193,East Asian_93,,False,East Asian,3
194,East Asian_94,,False,Latino_Hispanic,2
195,East Asian_95,,False,East Asian,3
196,East Asian_96,,False,Southeast Asian,4
197,East Asian_97,,False,East Asian,3
198,East Asian_98,,False,East Asian,3
199,East Asian_99,,False,Southeast Asian,4
200,Indian_0,,False,White,0
201,Indian_1,,False,White,0
202,Indian_10,,False,Latino_Hispanic,2
203,Indian_11,,False,Middle Eastern,6
204,Indian_12,,False,Latino_Hispanic,2
205,Indian_13,,False,East Asian,3
206,Indian_14,,False,Black,1
207,Indian_15,,False,White,0
208,Indian_16,,False,Middle Eastern,6
209,Indian_17,,False,Middle Eastern,6
210,Indian_18,,False,Latino_Hispanic,2
211,Indian_19,,False,Middle Eastern,6
212,Indian_2,,False,East Asian,3
213,Indian_20,,False,Indian,5
214,Indian_21,,False,Southeast Asian,4
215,Indian_22,,False,East Asian,3
216,Indian_23,,False,Indian,5
217,Indian_24,,False,White,0
218,Indian_25,,False,Black,1
219,Indian_26,,False,Middle Eastern,6
220,Indian_27,,False,East Asian,3
221,Indian_28,,False,White,0
222,Indian_29,,False,Middle Eastern,6
223,Indian_3,,False,Middle Eastern,6
224,Indian_30,,False,East Asian,3
225,Indian_31,,False,East Asian,3
226,Indian_32,,False,Indian,5
227,Indian_33,,False,Latino_Hispanic,2
228,Indian_34,,False,Latino_Hispanic,2
229,Indian_35,,False,Latino_Hispanic,2
230,Indian_36,,False,Southeast Asian,4
231,Indian_37,,False,Middle Eastern,6
232,Indian_38,,False,Middle Eastern,6
233,Indian_39,,False,Latino_Hispanic,2
234,Indian_4,,False,Middle Eastern,6
235,Indian_40,,False,White,0
236,Indian_41,,False,Middle Eastern,6
237,Indian_42,,False,White,0
238,Indian_43,,False,East Asian,3
239,Indian_44,,False,White,0
240,Indian_45,,False,Middle Eastern,6
241,Indian_46,,False,Indian,5
242,Indian_47,,False,Indian,5
243,Indian_48,,False,Middle Eastern,6
244,Indian_49,,False,White,0
245,Indian_5,,False,Indian,5
246,Indian_50,,False,Latino_Hispanic,2
247,Indian_51,,False,White,0
248,Indian_52,,False,Middle Eastern,6
249,Indian_53,,False,White,0
250,Indian_54,,False,Black,1
251,Indian_55,,False,Southeast Asian,4
252,Indian_56,,False,Black,1
253,Indian_57,,False,Indian,5
254,Indian_58,,False,Black,1
255,Indian_59,,False,White,0
256,Indian_6,,False,Latino_Hispanic,2
257,Indian_60,,False,White,0
258,Indian_61,,False,Latino_Hispanic,2
259,Indian_62,,False,Indian,5
260,Indian_63,,False,Southeast Asian,4
261,Indian_64,,False,Latino_Hispanic,2
262,Indian_65,,False,White,0
263,Indian_66,,False,Middle Eastern,6
264,Indian_67,,False,Black,1
265,Indian_68,,False,White,0
266,Indian_69,,False,White,0
267,Indian_7,,False,East Asian,3
268,Indian_70,,False,Southeast Asian,4
269,Indian_71,,False,Middle Eastern,6
270,Indian_72,,False,Middle Eastern,6
271,Indian_73,,False,Middle Eastern,6
272,Indian_74,,False,Middle Eastern,6
273,Indian_75,,False,White,0
274,Indian_76,,False,Black,1
275,Indian_77,,False,Latino_Hispanic,2
276,Indian_78,,False,Middle Eastern,6
277,Indian_79,,False,Middle Eastern,6
278,Indian_8,,False,Latino_Hispanic,2
279,Indian_80,,False,Middle Eastern,6
280,Indian_81,,False,Latino_Hispanic,2
281,Indian_82,,False,White,0
282,Indian_83,,False,Middle Eastern,6
283,Indian_84,,False,Middle Eastern,6
284,Indian_85,,False,East Asian,3
285,Indian_86,,False,Indian,5
286,Indian_87,,False,Middle Eastern,6
287,Indian_88,,False,Latino_Hispanic,2
288,Indian_89,,False,Latino_Hispanic,2
289,Indian_9,,False,East Asian,3
290,Indian_90,,False,Middle Eastern,6
291,Indian_91,,False,White,0
292,Indian_92,,False,Southeast Asian,4
293,Indian_93,,False,Black,1
294,Indian_94,,False,East Asian,3
295,Indian_95,,False,Middle Eastern,6
296,Indian_96,,False,Indian,5
297,Indian_97,,False,Southeast Asian,4
298,Indian_98,,False,East Asian,3
299,Indian_99,,False,East Asian,3
300,Latino_Hispanic_0,,False,East Asian,3
301,Latino_Hispanic_1,,False,White,0
302,Latino_Hispanic_10,,False,White,0
303,Latino_Hispanic_11,,False,White,0
304,Latino_Hispanic_12,,False,Indian,5
305,Latino_Hispanic_13,,False,Latino_Hispanic,2
306,Latino_Hispanic_14,,False,Latino_Hispanic,2
307,Latino_Hispanic_15,,False,White,0
308,Latino_Hispanic_16,,False,East Asian,3
309,Latino_Hispanic_17,,False,White,0
310,Latino_Hispanic_18,,False,White,0
311,Latino_Hispanic_19,,False,White,0
312,Latino_Hispanic_2,,False,White,0
313,Latino_Hispanic_20,,False,Middle Eastern,6
314,Latino_Hispanic_21,,False,Middle Eastern,6
315,Latino_Hispanic_22,,False,White,0
316,Latino_Hispanic_23,,False,Latino_Hispanic,2
317,Latino_Hispanic_24,,False,Southeast Asian,4
318,Latino_Hispanic_25,,False,Latino_Hispanic,2
319,Latino_Hispanic_26,,False,East Asian,3
320,Latino_Hispanic_27,,False,Latino_Hispanic,2
321,Latino_Hispanic_28,,False,Indian,5
322,Latino_Hispanic_29,,False,Latino_Hispanic,2
323,Latino_Hispanic_3,,False,Middle Eastern,6
324,Latino_Hispanic_30,,False,East Asian,3
325,Latino_Hispanic_31,,False,Southeast Asian,4
326,Latino_Hispanic_32,,False,White,0
327,Latino_Hispanic_33,,False,Middle Eastern,6
328,Latino_Hispanic_34,,False,White,0
329,Latino_Hispanic_35,,False,East Asian,3
330,Latino_Hispanic_36,,False,Black,1
331,Latino_Hispanic_37,,False,East Asian,3
332,Latino_Hispanic_38,,False,Middle Eastern,6
333,Latino_Hispanic_39,,False,Latino_Hispanic,2
334,Latino_Hispanic_4,,False,Latino_Hispanic,2
335,Latino_Hispanic_40,,False,White,0
336,Latino_Hispanic_41,,False,Latino_Hispanic,2
337,Latino_Hispanic_42,,False,Indian,5
338,Latino_Hispanic_43,,False,Latino_Hispanic,2
339,Latino_Hispanic_44,,False,White,0
340,Latino_Hispanic_45,,False,Latino_Hispanic,2
341,Latino_Hispanic_46,,False,Latino_Hispanic,2
342,Latino_Hispanic_47,,False,Latino_Hispanic,2
343,Latino_Hispanic_48,,False,Latino_Hispanic,2
344,Latino_Hispanic_49,,False,Indian,5
345,Latino_Hispanic_5,,False,Latino_Hispanic,2
346,Latino_Hispanic_50,,False,Latino_Hispanic,2
347,Latino_Hispanic_51,,False,White,0
348,Latino_Hispanic_52,,False,Indian,5
349,Latino_Hispanic_53,,False,Southeast Asian,4
350,Latino_Hispanic_54,,False,Latino_Hispanic,2
351,Latino_Hispanic_55,,False,Latino_Hispanic,2
352,Latino_Hispanic_56,,False,Indian,5
353,Latino_Hispanic_57,,False,White,0
354,Latino_Hispanic_58,,False,Middle Eastern,6
355,Latino_Hispanic_59,,False,Southeast Asian,4
356,Latino_Hispanic_6,,False,Latino_Hispanic,2
357,Latino_Hispanic_60,,False,Indian,5
358,Latino_Hispanic_61,,False,White,0
359,Latino_Hispanic_62,,False,Black,1
360,Latino_Hispanic_63,,False,Middle Eastern,6
361,Latino_Hispanic_64,,False,White,0
362,Latino_Hispanic_65,,False,Latino_Hispanic,2
363,Latino_Hispanic_66,,False,East Asian,3
364,Latino_Hispanic_67,,False,Southeast Asian,4
365,Latino_Hispanic_68,,False,White,0
366,Latino_Hispanic_69,,False,Southeast Asian,4
367,Latino_Hispanic_7,,False,Latino_Hispanic,2
368,Latino_Hispanic_70,,False,Black,1
369,Latino_Hispanic_71,,False,Latino_Hispanic,2
370,Latino_Hispanic_72,,False,Indian,5
371,Latino_Hispanic_73,,False,Middle Eastern,6
372,Latino_Hispanic_74,,False,East Asian,3
373,Latino_Hispanic_75,,False,Middle Eastern,6
374,Latino_Hispanic_76,,False,Middle Eastern,6
375,Latino_Hispanic_77,,False,Indian,5
376,Latino_Hispanic_78,,False,East Asian,3
377,Latino_Hispanic_79,,False,Latino_Hispanic,2
378,Latino_Hispanic_8,,False,Latino_Hispanic,2
379,Latino_Hispanic_80,,False,Black,1
380,Latino_Hispanic_81,,False,Latino_Hispanic,2
381,Latino_Hispanic_82,,False,White,0
382,Latino_Hispanic_83,,False,Middle Eastern,6
383,Latino_Hispanic_84,,False,East Asian,3
384,Latino_Hispanic_85,,False,White,0
385,Latino_Hispanic_86,,False,Southeast Asian,4
386,Latino_Hispanic_87,,False,Black,1
387,Latino_Hispanic_88,,False,Middle Eastern,6
388,Latino_Hispanic_89,,False,White,0
389,Latino_Hispanic_9,,False,White,0
390,Latino_Hispanic_90,,False,Indian,5
391,Latino_Hispanic_91,,False,East Asian,3
392,Latino_Hispanic_92,,False,East Asian,3
393,Latino_Hispanic_93,,False,White,0
394,Latino_Hispanic_94,,False,Latino_Hispanic,2
395,Latino_Hispanic_95,,False,Latino_Hispanic,2
396,Latino_Hispanic_96,,False,Latino_Hispanic,2
397,Latino_Hispanic_97,,False,Latino_Hispanic,2
398,Latino_Hispanic_98,,False,Middle Eastern,6
399,Latino_Hispanic_99,,False,White,0
400,Middle Eastern_0,,False,Latino_Hispanic,2
401,Middle Eastern_1,,False,Southeast Asian,4
402,Middle Eastern_10,,False,White,0
403,Middle Eastern_11,,False,Middle Eastern,6
404,Middle Eastern_12,,False,Black,1
405,Middle Eastern_13,,False,Indian,5
406,Middle Eastern_14,,False,White,0
407,Middle Eastern_15,,False,Latino_Hispanic,2
408,Middle Eastern_16,,False,Latino_Hispanic,2
409,Middle Eastern_17,,False,Latino_Hispanic,2
410,Middle Eastern_18,,False,Middle Eastern,6
411,Middle Eastern_19,,False,East Asian,3
412,Middle Eastern_2,,False,White,0
413,Middle Eastern_20,,False,Black,1
414,Middle Eastern_21,,False,Black,1
415,Middle Eastern_22,,False,Indian,5
416,Middle Eastern_23,,False,Middle Eastern,6
417,Middle Eastern_24,,False,White,0
418,Middle Eastern_25,,False,White,0
419,Middle Eastern_26,,False,Latino_Hispanic,2
420,Middle Eastern_27,,False,Latino_Hispanic,2
421,Middle Eastern_28,,False,White,0
422,Middle Eastern_29,,False,Indian,5
423,Middle Eastern_3,,False,Middle Eastern,6
424,Middle Eastern_30,,False,White,0
425,Middle Eastern_31,,False,White,0
426,Middle Eastern_32,,False,East Asian,3
427,Middle Eastern_33,,False,Latino_Hispanic,2
428,Middle Eastern_34,,False,White,0
429,Middle Eastern_35,,False,East Asian,3
430,Middle Eastern_36,,False,Southeast Asian,4
431,Middle Eastern_37,,False,White,0
432,Middle Eastern_38,,False,White,0
433,Middle Eastern_39,,False,Black,1
434,Middle Eastern_4,,False,Indian,5
435,Middle Eastern_40,,False,White,0
436,Middle Eastern_41,,False,White,0
437,Middle Eastern_42,,False,Black,1
438,Middle Eastern_43,,False,Middle Eastern,6
439,Middle Eastern_44,,False,White,0
440,Middle Eastern_45,,False,Southeast Asian,4
441,Middle Eastern_46,,False,Middle Eastern,6
442,Middle Eastern_47,,False,Indian,5
443,Middle Eastern_48,,False,White,0
444,Middle Eastern_49,,False,Middle Eastern,6
445,Middle Eastern_5,,False,Southeast Asian,4
446,Middle Eastern_50,,False,Latino_Hispanic,2
447,Middle Eastern_51,,False,White,0
448,Middle Eastern_52,,False,White,0
449,Middle Eastern_53,,False,Middle Eastern,6
450,Middle Eastern_54,,False,East Asian,3
451,Middle Eastern_55,,False,Latino_Hispanic,2
452,Middle Eastern_56,,False,Middle Eastern,6
453,Middle Eastern_57,,False,Middle Eastern,6
454,Middle Eastern_58,,False,Latino_Hispanic,2
455,Middle Eastern_59,,False,Latino_Hispanic,2
456,Middle Eastern_6,,False,Indian,5
457,Middle Eastern_60,,False,Middle Eastern,6
458,Middle Eastern_61,,False,Middle Eastern,6
459,Middle Eastern_62,,False,East Asian,3
460,Middle Eastern_63,,False,Middle Eastern,6
461,Middle Eastern_64,,False,White,0
462,Middle Eastern_65,,False,White,0
463,Middle Eastern_66,,False,Latino_Hispanic,2
464,Middle Eastern_67,,False,Southeast Asian,4
465,Middle Eastern_68,,False,Black,1
466,Middle Eastern_69,,False,Indian,5
467,Middle Eastern_7,,False,Black,1
468,Middle Eastern_70,,False,Middle Eastern,6
469,Middle Eastern_71,,False,White,0
470,Middle Eastern_72,,False,Middle Eastern,6
471,Middle Eastern_73,,False,Middle Eastern,6
472,Middle Eastern_74,,False,White,0
473,Middle Eastern_75,,False,White,0
474,Middle Eastern_76,,False,Latino_Hispanic,2
475,Middle Eastern_77,,False,East Asian,3
476,Middle Eastern_78,,False,Indian,5
477,Middle Eastern_79,,False,White,0
478,Middle Eastern_8,,False,Middle Eastern,6
479,Middle Eastern_80,,False,White,0
480,Middle Eastern_81,,False,White,0
481,Middle Eastern_82,,False,White,0
482,Middle Eastern_83,,False,East Asian,3
483,Middle Eastern_84,,False,Indian,5
484,Middle Eastern_85,,False,Middle Eastern,6
485,Middle Eastern_86,,False,White,0
486,Middle Eastern_87,,False,Indian,5
487,Middle Eastern_88,,False,White,0
488,Middle Eastern_89,,False,Latino_Hispanic,2
489,Middle Eastern_9,,False,White,0
490,Middle Eastern_90,,False,Middle Eastern,6
491,Middle Eastern_91,,False,East Asian,3
492,Middle Eastern_92,,False,Middle Eastern,6
493,Middle Eastern_93,,False,Latino_Hispanic,2
494,Middle Eastern_94,,False,Middle Eastern,6
495,Middle Eastern_95,,False,White,0
496,Middle Eastern_96,,False,Black,1
497,Middle Eastern_97,,False,White,0
498,Middle Eastern_98,,False,Latino_Hispanic,2
499,Middle Eastern_99,,False,Latino_Hispanic,2
500,Southeast Asian_0,,False,Indian,5
501,Southeast Asian_1,,False,Latino_Hispanic,2
502,Southeast Asian_10,,False,White,0
503,Southeast Asian_11,,False,East Asian,3
504,Southeast Asian_12,,False,East Asian,3
505,Southeast Asian_13,,False,White,0
506,Southeast Asian_14,,False,East Asian,3
507,Southeast Asian_15,,False,White,0
508,Southeast Asian_16,,False,Southeast Asian,4
509,Southeast Asian_17,,False,Middle Eastern,6
510,Southeast Asian_18,,False,White,0
511,Southeast Asian_19,,False,Indian,5
512,Southeast Asian_2,,False,Indian,5
513,Southeast Asian_20,,False,Latino_Hispanic,2
514,Southeast Asian_21,,False,East Asian,3
515,Southeast Asian_22,,False,White,0
516,Southeast Asian_23,,False,Middle Eastern,6
517,Southeast Asian_24,,False,Middle Eastern,6
518,Southeast Asian_25,,False,Black,1
519,Southeast Asian_26,,False,White,0
520,Southeast Asian_27,,False,Latino_Hispanic,2
521,Southeast Asian_28,,False,Southeast Asian,4
522,Southeast Asian_29,,False,Middle Eastern,6
523,Southeast Asian_3,,False,Middle Eastern,6
524,Southeast Asian_30,,False,Middle Eastern,6
525,Southeast Asian_31,,False,East Asian,3
526,Southeast Asian_32,,False,Middle Eastern,6
527,Southeast Asian_33,,False,White,0
528,Southeast Asian_34,,False,White,0
529,Southeast Asian_35,,False,Latino_Hispanic,2
530,Southeast Asian_36,,False,Indian,5
531,Southeast Asian_37,,False,White,0
532,Southeast Asian_38,,False,Latino_Hispanic,2
533,Southeast Asian_39,,False,East Asian,3
534,Southeast Asian_4,,False,Middle Eastern,6
535,Southeast Asian_40,,False,White,0
536,Southeast Asian_41,,False,White,0
537,Southeast Asian_42,,False,East Asian,3
538,Southeast Asian_43,,False,White,0
539,Southeast Asian_44,,False,Middle Eastern,6
540,Southeast Asian_45,,False,East Asian,3
541,Southeast Asian_46,,False,Southeast Asian,4
542,Southeast Asian_47,,False,Latino_Hispanic,2
543,Southeast Asian_48,,False,White,0
544,Southeast Asian_49,,False,Latino_Hispanic,2
545,Southeast Asian_5,,False,East Asian,3
546,Southeast Asian_50,,False,Latino_Hispanic,2
547,Southeast Asian_51,,False,Indian,5
548,Southeast Asian_52,,False,Middle Eastern,6
549,Southeast Asian_53,,False,White,0
550,Southeast Asian_54,,False,Middle Eastern,6
551,Southeast Asian_55,,False,Latino_Hispanic,2
552,Southeast Asian_56,,False,White,0
553,Southeast Asian_57,,False,Black,1
554,Southeast Asian_58,,False,Southeast Asian,4
555,Southeast Asian_59,,False,White,0
556,Southeast Asian_6,,False,Middle Eastern,6
557,Southeast Asian_60,,False,Indian,5
558,Southeast Asian_61,,False,East Asian,3
559,Southeast Asian_62,,False,Black,1
560,Southeast Asian_63,,False,Latino_Hispanic,2
561,Southeast Asian_64,,False,Indian,5
562,Southeast Asian_65,,False,White,0
563,Southeast Asian_66,,False,Middle Eastern,6
564,Southeast Asian_67,,False,White,0
565,Southeast Asian_68,,False,White,0
566,Southeast Asian_69,,False,Middle Eastern,6
567,Southeast Asian_7,,False,White,0
568,Southeast Asian_70,,False,Middle Eastern,6
569,Southeast Asian_71,,False,East Asian,3
570,Southeast Asian_72,,False,Indian,5
571,Southeast Asian_73,,False,Southeast Asian,4
572,Southeast Asian_74,,False,Middle Eastern,6
573,Southeast Asian_75,,False,White,0
574,Southeast Asian_76,,False,Latino_Hispanic,2
575,Southeast Asian_77,,False,Southeast Asian,4
576,Southeast Asian_78,,False,Middle Eastern,6
577,Southeast Asian_79,,False,Middle Eastern,6
578,Southeast Asian_8,,False,Southeast Asian,4
579,Southeast Asian_80,,False,Latino_Hispanic,2
580,Southeast Asian_81,,False,Middle Eastern,6
581,Southeast Asian_82,,False,East Asian,3
582,Southeast Asian_83,,False,Middle Eastern,6
583,Southeast Asian_84,,False,Southeast Asian,4
584,Southeast Asian_85,,False,Latino_Hispanic,2
585,Southeast Asian_86,,False,White,0
586,Southeast Asian_87,,False,Latino_Hispanic,2
587,Southeast Asian_88,,False,Middle Eastern,6
588,Southeast Asian_89,,False,Southeast Asian,4
589,Southeast Asian_9,,False,East Asian,3
590,Southeast Asian_90,,False,Middle Eastern,6
591,Southeast Asian_91,,False,Middle Eastern,6
592,Southeast Asian_92,,False,Black,1
593,Southeast Asian_93,,False,East Asian,3
594,Southeast Asian_94,,False,Indian,5
595,Southeast Asian_95,,False,Black,1
596,Southeast Asian_96,,False,Middle Eastern,6
597,Southeast Asian_97,,False,Indian,5
598,Southeast Asian_98,,False,Indian,5
599,Southeast Asian_99,,False,White,0
600,White_0,,False,East Asian,3
601,White_1,,False,White,0
602,White_10,,False,Indian,5
603,White_11,,False,Middle Eastern,6
604,White_12,,False,Middle Eastern,6
605,White_13,,False,White,0
606,White_14,,False,Southeast Asian,4
607,White_15,,False,White,0
608,White_16,,False,White,0
609,White_17,,False,White,0
610,White_18,,False,Middle Eastern,6
611,White_19,,False,White,0
612,White_2,,False,White,0
613,White_20,,False,East Asian,3
614,White_21,,False,White,0
615,White_22,,False,Latino_Hispanic,2
616,White_23,,False,White,0
617,White_24,,False,Middle Eastern,6
618,White_25,,False,Middle Eastern,6
619,White_26,,False,East Asian,3
620,White_27,,False,Latino_Hispanic,2
621,White_28,,False,Latino_Hispanic,2
622,White_29,,False,Middle Eastern,6
623,White_3,,False,East Asian,3
624,White_30,,False,Indian,5
625,White_31,,False,Indian,5
626,White_32,,False,Middle Eastern,6
627,White_33,,False,White,0
628,White_34,,False,White,0
629,White_35,,False,White,0
630,White_36,,False,White,0
631,White_37,,False,East Asian,3
632,White_38,,False,Southeast Asian,4
633,White_39,,False,Southeast Asian,4
634,White_4,,False,White,0
635,White_40,,False,Southeast Asian,4
636,White_41,,False,Middle Eastern,6
637,White_42,,False,Middle Eastern,6
638,White_43,,False,White,0
639,White_44,,False,White,0
640,White_45,,False,East Asian,3
641,White_46,,False,White,0
642,White_47,,False,East Asian,3
643,White_48,,False,Middle Eastern,6
644,White_49,,False,Latino_Hispanic,2
645,White_5,,False,Latino_Hispanic,2
646,White_50,,False,Indian,5
647,White_51,,False,Middle Eastern,6
648,White_52,,False,Southeast Asian,4
649,White_53,,False,Middle Eastern,6
650,White_54,,False,White,0
651,White_55,,False,White,0
652,White_56,,False,East Asian,3
653,White_57,,False,White,0
654,White_58,,False,East Asian,3
655,White_59,,False,White,0
656,White_6,,False,White,0
657,White_60,,False,White,0
658,White_61,,False,Middle Eastern,6
659,White_62,,False,White,0
660,White_63,,False,Latino_Hispanic,2
661,White_64,,False,White,0
662,White_65,,False,Latino_Hispanic,2
663,White_66,,False,Middle Eastern,6
664,White_67,,False,Latino_Hispanic,2
665,White_68,,False,Latino_Hispanic,2
666,White_69,,False,Latino_Hispanic,2
667,White_7,,False,Middle Eastern,6
668,White_70,,False,East Asian,3
669,White_71,,False,White,0
670,White_72,,False,Middle Eastern,6
671,White_73,,False,East Asian,3
672,White_74,,False,White,0
673,White_75,,False,East Asian,3
674,White_76,,False,White,0
675,White_77,,False,Middle Eastern,6
676,White_78,,False,White,0
677,White_79,,False,East Asian,3
678,White_8,,False,White,0
679,White_80,,False,White,0
680,White_81,,False,White,0
681,White_82,,False,White,0
682,White_83,,False,White,0
683,White_84,,False,Black,1
684,White_85,,False,Latino_Hispanic,2
